8.719891672195129217e+01
-6.727010867990465215e+01
2.853822964869156209e+01
1.580755039245732121e+02
-8.196964295672571552e+02
2.000495880670407303e+02
-3.935417564246008055e+02
1.953262160119755208e+03
-5.236328881716144679e+02
1.518934221671606792e+03
-8.660565699121421801e+01
6.534027497660143524e+01
-3.099213080207024262e+01
-1.557716772874666731e+02
8.221080966768872713e+02
3.271099880030046165e+02
-7.376402033879545570e+02
3.890670312200844819e+03
-1.211228311966509409e+03
3.799821751507337012e+03
0.000000000000000000e+00
